Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019]
Guyana,GUY,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,69.74128,69.74128,69.74128
Guyana,GUY,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
Guyana,GUY,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,22.38473,22.38473,22.38473
Guyana,GUY,Resolving insolvency: Recovery rate (cents on the dollar) - Score,RESLV.ISV.DFRN.RCOV.RT,19.76946,19.76946,19.76946
Guyana,GUY,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,25,25,25
Guyana,GUY,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.COPR.03.XD.DB1519,2,2,2
Guyana,GUY,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),RESLV.ISV.MGDA.XD.DB1519,2,2,2
Guyana,GUY,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),RESLV.ISV.CPI.04.XD.DB1519,0,0,0
Guyana,GUY,Reorganization proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.ROPC.03.XD.DB1519,0,0,0
Haiti,HTI,Starting a business - Score,IC.REG.STRT.BUS.DFRN,33.70433,33.80175,36.43151
Haiti,HTI,Dealing with construction permits (DB16-20 methodology) - Score,IC.CNST.PRMT.DFRN.DB1619,44.21806,44.21806,44.21806
Haiti,HTI,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,IC.CNST.PRMT.BQCI.015.DB1619.DFRN,33.33333,33.33333,33.33333
Haiti,HTI,Dealing with construction permits: Cost (% of Warehouse value) - Score,IC.CNST.PRMT.COST.WRH.VAL.DFRN,0,0,0
Haiti,HTI,Dealing with construction permits: Time (days)  - Score,IC.CNST.PRMT.TM.DY.DFRN,79.5389,79.5389,79.5389
Haiti,HTI,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,37.74675,37.85895,40.72493
Haiti,HTI,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,64,64,64
Haiti,HTI,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,55.3979,56.25933,57.17342
Haiti,HTI,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,56.51912,59.96485,63.62122
Haiti,HTI,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,83.33333,83.33333,83.33333
Haiti,HTI,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,81.73913,81.73913,81.73913
Haiti,HTI,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,0,0,0
Haiti,HTI,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,30.13344,30.25842,30.37432
Haiti,HTI,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,53.86707,54.36701,54.83063
Haiti,HTI,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,58.33333,58.33333,58.33333
Haiti,HTI,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,0,0,0
Haiti,HTI,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,8.33333,8.33333,8.33333
Haiti,HTI,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,10,10,35
Haiti,HTI,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,16.66667,16.66667,16.66667
Haiti,HTI,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,0,0,62.5
Haiti,HTI,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,18,18,18
Haiti,HTI,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,40,40,40
Haiti,HTI,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,0,0,0
Haiti,HTI,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,20,20,20
Haiti,HTI,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,0,0,0
Haiti,HTI,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,0,0,0
Haiti,HTI,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,30,30,30
Haiti,HTI,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,9,9,9
Haiti,HTI,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,57.54608,57.58419,57.58419
Haiti,HTI,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,76.21803,76.37048,76.37048
Haiti,HTI,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,42.8,42.7,42.7
Haiti,HTI,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,12.4,12.4,12.4
Haiti,HTI,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,22.7,22.8,22.8
Haiti,HTI,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,26.66667,26.66667,26.66667
Haiti,HTI,Paying taxes: Time (hours per year) - Score,PAY.TAX.TM.DFRN,79.13447,79.13447,79.13447
Haiti,HTI,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,PAY.TAX.POST.FIL.XD.0100.DB1719.DFRN,48.16514,48.16514,48.16514
Haiti,HTI,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),PAY.TAX.VAT.REF.OBT.WKS.TM.DB1719,..,..,..
Haiti,HTI,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,PAY.TAX.COIT.AU.HRS.TM.DB1719.DFRN,92.66055,92.66055,92.66055
Haiti,HTI,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,PAY.TAX.COIT.WKS.TM.DB1719.DFRN,100,100,100
Haiti,HTI,Trading across borders (DB16-20 methodology) - Score,TRD.ACRS.BRDR.DB1619.DFRN,76.90174,76.90174,76.90174
Haiti,HTI,Time to export: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.EXPT.BRDR.COMP.HR.DB1619,27.75,27.75,27.75
Haiti,HTI,Time to export: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.DOC.COMP.HR.DB1619,22,22,22
Haiti,HTI,Time to import: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.DOC.COMP.HR.DB1619,28,28,28
Haiti,HTI,Time to import: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.BRDR.COMP.HR.DB1619,83,83,83
Haiti,HTI,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.BRDR.COMP.CD.DB1619.DFRN,65.33019,65.33019,65.33019
Haiti,HTI,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.DOC.COMP.CD.DB1619.DFRN,88.125,88.125,88.125
Haiti,HTI,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.BRDR.COMP.CD.DB1619.DFRN,53.125,53.125,53.125
Haiti,HTI,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.DOC.COMP.CD.DB1619.DFRN,78.57143,78.57143,78.57143
Haiti,HTI,Enforcing contracts (DB17-20 methodology) - Score,ENF.CONT.COEN.DB1719.DFRN,51.56601,51.56601,51.56601
Haiti,HTI,Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,ENF.CONT.COEN.QUJP.DB16.DFRN,36.11111,36.11111,36.11111
Haiti,HTI,Enforcing contracts: Time (days) - Score,ENF.CONT.DURS.DY.DFRN,66.39344,66.39344,66.39344
Haiti,HTI,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,52.19348,52.19348,52.19348
Haiti,HTI,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
Haiti,HTI,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,0,0,0
Haiti,HTI,Resolving insolvency: Recovery rate (cents on the dollar) - Score,RESLV.ISV.DFRN.RCOV.RT,0,0,0
Haiti,HTI,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,0,0,0
Haiti,HTI,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.COPR.03.XD.DB1519,2,2,2
Haiti,HTI,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),RESLV.ISV.MGDA.XD.DB1519,0,0,0
Haiti,HTI,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),RESLV.ISV.CPI.04.XD.DB1519,1,1,1
Haiti,HTI,Reorganization proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.ROPC.03.XD.DB1519,0,0,0
Honduras,HND,Starting a business - Score,IC.REG.STRT.BUS.DFRN,69.91015,69.98212,71.36012
Honduras,HND,Dealing with construction permits (DB16-20 methodology) - Score,IC.CNST.PRMT.DFRN.DB1619,54.30047,55.81586,56.16737
Honduras,HND,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,IC.CNST.PRMT.BQCI.015.DB1619.DFRN,60,60,60
Honduras,HND,Dealing with construction permits: Cost (% of Warehouse value) - Score,IC.CNST.PRMT.COST.WRH.VAL.DFRN,38.05491,41.81097,43.21702
Honduras,HND,Dealing with construction permits: Time (days)  - Score,IC.CNST.PRMT.TM.DY.DFRN,67.14697,69.45245,69.45245
Honduras,HND,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,55.88601,55.97099,56.26791
Honduras,HND,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,52,52,52
Honduras,HND,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,59.71193,59.89472,59.93429
Honduras,HND,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,89.64482,90.37599,90.53425
Honduras,HND,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,33.33333,33.33333,33.33333
Honduras,HND,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,90.86957,90.86957,90.86957
Honduras,HND,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,25,25,25
Honduras,HND,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,63.00448,62.17558,62.26691
Honduras,HND,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,62.0817,62.09943,62.22555
Honduras,HND,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,58.33333,58.33333,58.33333
Honduras,HND,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,86.60287,86.60287,86.84211
Honduras,HND,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,45,41.66667,41.66667
Honduras,HND,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,80,80,80
Honduras,HND,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,66.66667,66.66667,66.66667
Honduras,HND,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,100,100,100
Honduras,HND,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,42,42,42
Honduras,HND,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,60,60,60
Honduras,HND,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,0,0,0
Honduras,HND,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,30,30,30
Honduras,HND,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,14.28571,14.28571,14.28571
Honduras,HND,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,50,50,50
Honduras,HND,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,80,80,80
Honduras,HND,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,21,21,21
Honduras,HND,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,49.40342,49.2885,49.91611
Honduras,HND,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,79.61282,79.15316,81.66359
Honduras,HND,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,40.5,40.8,39.1
Honduras,HND,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,8.1,8.4,8.8
Honduras,HND,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,31.3,31.2,29.2
Honduras,HND,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,6.66667,6.66667,6.66667
Honduras,HND,Paying taxes: Time (hours per year) - Score,PAY.TAX.TM.DFRN,76.19784,76.19784,76.19784
Honduras,HND,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,PAY.TAX.POST.FIL.XD.0100.DB1719.DFRN,35.13635,35.13635,35.13635
Honduras,HND,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),PAY.TAX.VAT.REF.OBT.WKS.TM.DB1719,54.45238,54.45238,54.45238
Honduras,HND,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,PAY.TAX.COIT.AU.HRS.TM.DB1719.DFRN,71.55963,71.55963,71.55963
Honduras,HND,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,PAY.TAX.COIT.WKS.TM.DB1719.DFRN,33.92857,33.92857,33.92857
Honduras,HND,Trading across borders (DB16-20 methodology) - Score,TRD.ACRS.BRDR.DB1619.DFRN,64.27298,64.27298,64.27298
Honduras,HND,Time to export: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.EXPT.BRDR.COMP.HR.DB1619,108,108,108
Honduras,HND,Time to export: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.DOC.COMP.HR.DB1619,48,48,48
Honduras,HND,Time to import: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.DOC.COMP.HR.DB1619,72,72,72
Honduras,HND,Time to import: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.BRDR.COMP.HR.DB1619,96,96,96
Honduras,HND,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.BRDR.COMP.CD.DB1619.DFRN,43.27736,43.27736,43.27736
Honduras,HND,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.DOC.COMP.CD.DB1619.DFRN,80,80,80
Honduras,HND,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.BRDR.COMP.CD.DB1619.DFRN,59.77,59.77,59.77
Honduras,HND,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.DOC.COMP.CD.DB1619.DFRN,90,90,90
Honduras,HND,Enforcing contracts (DB17-20 methodology) - Score,ENF.CONT.COEN.DB1719.DFRN,44.18695,44.18695,44.18695
Honduras,HND,Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,ENF.CONT.COEN.QUJP.DB16.DFRN,41.66667,41.66667,41.66667
Honduras,HND,Enforcing contracts: Time (days) - Score,ENF.CONT.DURS.DY.DFRN,34.42623,34.42623,34.42623
Honduras,HND,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,56.46794,56.46794,56.46794
Honduras,HND,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
Honduras,HND,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,32.06969,32.09319,32.57439
Honduras,HND,Resolving insolvency: Recovery rate (cents on the dollar) - Score,RESLV.ISV.DFRN.RCOV.RT,20.38938,20.43638,21.39879
Honduras,HND,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,43.75,43.75,43.75
Honduras,HND,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.COPR.03.XD.DB1519,2,2,2
Honduras,HND,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),RESLV.ISV.MGDA.XD.DB1519,4,4,4
Honduras,HND,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),RESLV.ISV.CPI.04.XD.DB1519,1,1,1
Honduras,HND,Reorganization proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.ROPC.03.XD.DB1519,0,0,0
"Hong Kong, China",HKG,Starting a business - Score,IC.REG.STRT.BUS.DFRN,98.13657,98.1458,98.21673
"Hong Kong, China",HKG,Dealing with construction permits (DB16-20 methodology) - Score,IC.CNST.PRMT.DFRN.DB1619,91.21002,91.24105,93.46702
"Hong Kong, China",HKG,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,IC.CNST.PRMT.BQCI.015.DB1619.DFRN,100,100,100
"Hong Kong, China",HKG,Dealing with construction permits: Cost (% of Warehouse value) - Score,IC.CNST.PRMT.COST.WRH.VAL.DFRN,98.09656,98.22067,98.26002
"Hong Kong, China",HKG,Dealing with construction permits: Time (days)  - Score,IC.CNST.PRMT.TM.DY.DFRN,86.74352,86.74352,87.60807
"Hong Kong, China",HKG,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,85.04858,85.08628,85.3154
"Hong Kong, China",HKG,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,80,80,88
"Hong Kong, China",HKG,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,99.01754,99.34383,99.34385
"Hong Kong, China",HKG,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,99.9832,99.98402,99.98408
"Hong Kong, China",HKG,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,100,100,100
"Hong Kong, China",HKG,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,96.08696,97.3913,97.3913
"Hong Kong, China",HKG,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,100,100,100
"Hong Kong, China",HKG,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,73.54408,73.55459,73.56432
"Hong Kong, China",HKG,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,48.52243,48.56444,48.60339
"Hong Kong, China",HKG,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,66.66667,66.66667,66.66667
"Hong Kong, China",HKG,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,87.32057,87.32057,87.32057
"Hong Kong, China",HKG,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,91.66667,91.66667,91.66667
"Hong Kong, China",HKG,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,75,75,75
"Hong Kong, China",HKG,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,66.66667,66.66667,66.66667
"Hong Kong, China",HKG,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,87.5,87.5,87.5
"Hong Kong, China",HKG,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,84,84,84
"Hong Kong, China",HKG,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,90,90,90
"Hong Kong, China",HKG,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,71.42857,71.42857,71.42857
"Hong Kong, China",HKG,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,100,100,100
"Hong Kong, China",HKG,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,71.42857,71.42857,71.42857
"Hong Kong, China",HKG,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,83.33333,83.33333,83.33333
"Hong Kong, China",HKG,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,80,80,80
"Hong Kong, China",HKG,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,42,42,42
"Hong Kong, China",HKG,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,99.7133,99.7133,99.7133
"Hong Kong, China",HKG,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,100,100,100
"Hong Kong, China",HKG,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,22.9,22.9,21.9
"Hong Kong, China",HKG,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,5.3,5.3,5.3
"Hong Kong, China",HKG,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,17.5,17.5,16.5
"Hong Kong, China",HKG,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,100,100,100
"Hong Kong, China",HKG,Paying taxes: Time (hours per year) - Score,PAY.TAX.TM.DFRN,100,100,100
"Hong Kong, China",HKG,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,PAY.TAX.POST.FIL.XD.0100.DB1719.DFRN,98.85321,98.85321,98.85321
"Hong Kong, China",HKG,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),PAY.TAX.VAT.REF.OBT.WKS.TM.DB1719,..,..,..
"Hong Kong, China",HKG,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,PAY.TAX.COIT.AU.HRS.TM.DB1719.DFRN,97.70642,97.70642,97.70642
"Hong Kong, China",HKG,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,PAY.TAX.COIT.WKS.TM.DB1719.DFRN,100,100,100
"Hong Kong, China",HKG,Trading across borders (DB16-20 methodology) - Score,TRD.ACRS.BRDR.DB1619.DFRN,95.04106,95.04106,95.04106
"Hong Kong, China",HKG,Time to export: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.EXPT.BRDR.COMP.HR.DB1619,1,1,1
"Hong Kong, China",HKG,Time to export: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.DOC.COMP.HR.DB1619,0.666,0.666,0.666
"Hong Kong, China",HKG,Time to import: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.DOC.COMP.HR.DB1619,1.318182,1.318182,1.318182
"Hong Kong, China",HKG,Time to import: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.BRDR.COMP.HR.DB1619,18.54545,18.54545,18.54545
"Hong Kong, China",HKG,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.BRDR.COMP.CD.DB1619.DFRN,100,100,100
"Hong Kong, China",HKG,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.DOC.COMP.CD.DB1619.DFRN,97,97,97
"Hong Kong, China",HKG,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.BRDR.COMP.CD.DB1619.DFRN,77.86458,77.86458,77.86458
"Hong Kong, China",HKG,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.DOC.COMP.CD.DB1619.DFRN,91.88571,91.88571,91.88571
"Hong Kong, China",HKG,Enforcing contracts (DB17-20 methodology) - Score,ENF.CONT.COEN.DB1719.DFRN,69.13335,69.13335,69.13335
"Hong Kong, China",HKG,Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,ENF.CONT.COEN.QUJP.DB16.DFRN,55.55556,55.55556,55.55556
"Hong Kong, China",HKG,Enforcing contracts: Time (days) - Score,ENF.CONT.DURS.DY.DFRN,78.27869,78.27869,78.27869
"Hong Kong, China",HKG,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,73.5658,73.5658,73.5658
"Hong Kong, China",HKG,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
"Hong Kong, China",HKG,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,65.68986,65.68986,65.67434
